ID;type;labels;word_counts;num_sentences;num_syllables;avg_syllables_per_word;fk_grade;fk_read;Analytic;Authentic;Tone;tone_pos;tone_neg;focuspast;focuspresent;focusfuture;Cognition;memory;Self-reference;Other-reference;Contextual Embedding;Perceptual Details;Reality Monitoring;concr_score;Temporal details;Spatial details;People;Quantity details
31;A;F;72;5;92;1.295774648;5.3;82.44;58.02;1;2.17;2.78;5.56;0;4.17;0;20.83;0;0;6.94;9.73;0;-2.77;2.998571429;0;0;0;1.388888889
31;E;T;63;4;74;1.193548387;4.6;89.58;10.19;67.59;20.23;0;0;0;3.17;1.59;17.46;0;6.35;6.35;9.52;1.59;-6.35;2.7965;0;0;0;0
31;G;T;52;4;67;1.288461538;4.8;83.66;41.98;2.93;49.66;3.85;1.92;1.92;3.85;0;13.46;0;5.77;3.85;3.85;0;-3.84;2.669375;0;0;0;0
31;M;F;51;4;71;1.479166667;6.8;67.76;7.78;12.44;20.23;3.92;3.92;0;3.92;1.96;25.49;0;11.76;0;7.84;1.96;-7.85;3.001428571;0;0;0;0
31;C;T;76;5;106;1.413333333;6.8;73.17;36.67;1.85;39.38;3.95;2.63;2.63;6.58;0;23.68;0;2.63;1.32;5.27;0;-11.83;2.632727273;0;0;0;0
32;A;F;24;3;35;1.52173913;5.1;72.12;37.3;15.38;1;4.17;12.5;0;8.33;0;12.5;0;0;0;12.5;0;16.67;3.02;0;0;0;0
32;E;T;7;1;12;1.714285714;7.2;55.91;56.86;1;20.23;0;0;0;0;0;14.29;0;0;0;14.29;0;0;2.213333333;0;0;0;0
32;G;T;34;3;52;1.529411765;6.5;68.47;79.1;12.44;99;14.71;0;8.82;11.76;0;11.76;0;0;0;11.76;0;14.71;3.012142857;0;0;0;0
32;M;F;17;2;22;1.294117647;3.1;88.23;89.52;12.44;20.23;0;0;0;0;0;0;0;0;0;11.76;0;11.76;3.692727273;0;0;0;0
32;C;T;40;4;71;1.820512821;9.5;44.61;26.1;2.73;20.23;0;0;0;2.5;0;15;0;2.5;0;10;0;-5;3.0605;0;0;0;0
33;A;F;40;3;48;1.297297297;4.5;84.37;2.5;1;1;0;5;2.5;2.5;0;22.5;0;2.5;7.5;2.5;2.5;-12.5;3.251666667;0;0;0;0
33;E;T;68;4;89;1.348484848;6.2;80.11;13.87;18.77;20.23;2.94;2.94;0;0;1.47;20.59;0;1.47;11.76;5.88;1.47;-7.36;2.716666667;0;0;0;0
33;G;T;53;3;65;1.3;6.3;79.9;37.52;55.39;20.23;0;0;0;7.55;0;20.75;0;3.77;1.89;7.55;3.77;-9.43;2.71625;0;0;0;0
33;M;F;48;3;59;1.311111111;5.6;81.63;67.92;89.39;20.23;2.08;2.08;6.25;2.08;0;6.25;0;0;2.08;22.92;2.08;22.92;3.059230769;0;0;0;0
33;C;T;66;3;76;1.266666667;7.6;76.56;8.29;86.68;1;1.52;6.06;3.03;1.52;0;18.18;0;4.55;0;6.07;1.52;-3.01;2.965909091;0;0;0;0
34;A;F;75;4;99;1.32;7.1;77.77;14.24;1.91;1;1.33;6.67;1.33;10.67;1.33;14.67;0;0;2.67;12;0;5.33;3.24375;0;0;0;0
34;E;T;119;5;190;1.596638655;12.6;47.32;25.59;40.59;11.63;1.68;2.52;1.68;6.72;0.84;17.65;0;0.84;5.04;13.44;0.84;1.67;2.71027027;0;0;0;0.840336134
34;G;T;117;4;163;1.393162393;12.4;58.66;78.88;54.92;60.52;2.56;0;1.71;5.98;0;18.8;0;0.85;0.85;9.4;0;-6.84;2.567272727;0.854700855;0;0;0
34;M;F;88;4;120;1.363636364;9.5;66.07;26.1;15.38;20.23;2.27;2.27;1.14;5.68;2.27;17.05;0;3.41;5.68;11.36;1.14;0;2.732916667;0;1.136363636;0;0
34;C;T;88;4;128;1.454545455;10.7;57.61;51.97;11.02;9.34;2.27;3.41;3.41;3.41;0;15.91;0;0;2.28;9.1;0;-1.13;2.967307692;0;0;0;0
35;A;F;72;4;101;1.402777778;8;70.13;79.79;6.39;7.66;1.39;2.78;0;1.39;1.39;15.28;0;2.78;1.39;8.34;0;-2.77;3.137407407;0;0;0;0
35;E;T;91;3;128;1.406593407;12.7;57.64;38.45;51.16;20.23;3.23;3.23;1.08;7.53;1.08;18.28;0;1.08;5.38;15.06;1.08;4.31;2.828387097;0;0;0;0
35;G;T;89;5;131;1.541176471;8.7;62.68;42.36;91.95;55.18;2.25;0;2.25;4.49;0;22.47;0;6.74;1.12;5.61;0;-14.61;2.873939394;0;0;0;0
35;M;F;53;4;71;1.339622642;4.9;83.36;32.25;41.82;20.23;0;0;0;7.55;3.77;18.87;0;5.66;5.66;16.98;0;-1.89;2.990588235;0;3.773584906;0;0
35;C;T;81;4;124;1.55;11.1;51.18;55.25;35.34;58.91;3.7;1.23;1.23;7.41;0;12.35;0;2.47;1.23;9.88;0;2.47;2.830689655;0;0;0;0
36;A;F;43;2;58;1.348837209;8.1;75.03;37.02;22.48;1;0;6.98;4.65;2.33;0;6.98;2.33;11.63;0;4.66;0;4.66;3.283636364;0;0;0;0
36;E;T;52;4;65;1.3;4.6;84.17;4.85;19.9;94.96;5.77;0;3.85;1.92;0;15.38;0;13.46;1.92;1.92;1.92;-5.77;2.808461538;0;0;0;1.923076923
36;G;T;49;3;63;1.285714286;6.1;80.31;68.5;87.61;20.23;0;0;0;8.16;0;14.29;0;8.16;0;6.12;0;-8.17;2.902666667;0;0;0;2.040816327
36;M;F;45;3;62;1.409090909;6.7;73.47;33.38;77.17;20.23;8.89;8.89;6.67;0;0;15.56;0;4.44;4.44;17.78;0;20;3.028947368;0;2.222222222;0;0
36;C;T;32;2;42;1.3125;6;80.62;62.1;99;69.4;3.13;0;0;0;0;15.63;0;6.25;3.13;12.51;3.13;3.14;3.206153846;0;0;0;0
37;A;F;16;4;20;1.25;1.3;92.8;26.1;1;1;0;12.5;0;18.75;0;18.75;0;0;0;6.25;0;0;3.29875;0;0;0;0
37;E;T;35;4;40;1.142857143;0.8;104.84;48.23;24.32;1.98;0;2.86;0;8.57;0;14.29;0;0;2.86;5.71;0;-5.72;3.26125;0;0;0;0
37;G;T;50;4;63;1.285714286;4.5;84.37;19.3;1;20.23;0;0;2;6;4;24;0;4;2;2;0;-22;2.928571429;0;0;0;2
37;M;F;22;4;30;1.363636364;3.1;82.81;6.68;50.45;20.23;0;0;0;4.55;0;18.18;0;9.09;18.18;4.55;0;-13.63;2.663333333;0;0;0;0
37;C;T;21;4;28;1.333333333;1.8;91.48;81.45;84.92;1;0;4.76;0;9.52;0;14.29;0;0;0;23.81;0;14.28;3.248;0;0;0;0
38;A;F;65;5;95;1.461538462;7.2;66.74;16.83;1;87.42;4.62;0;0;7.69;0;21.54;0;1.54;9.24;6.15;1.54;-9.23;2.649;0;0;0;0
38;E;T;59;5;76;1.288135593;4.4;84.88;33.89;7.47;1;5.08;13.56;0;6.78;3.39;13.56;0;6.78;0;5.08;1.69;11.85;2.3705;0;0;0;0
38;G;T;85;5;125;1.524390244;8.5;63.29;81.56;17.36;1;0;11.76;1.18;4.71;0;14.12;0;2.35;2.35;1.18;0;-1.18;2.528648649;0;0;0;0
38;M;F;76;3;94;1.236842105;8.4;79.64;44.4;5.31;8.11;1.32;2.63;1.32;5.26;1.32;14.47;0;7.89;1.32;9.21;1.32;0.01;3.012692308;0;0;0;0
38;C;T;58;5;77;1.350877193;5.4;76.82;16.68;21.61;1;3.45;8.62;5.17;1.72;5.17;10.34;0;5.17;0;10.34;1.72;13.79;2.718947368;0;0;0;0
39;A;F;15;2;15;1.071428571;0.1;106.67;22.17;19.26;20.23;0;0;0;0;0;26.67;0;0;0;6.67;6.67;-13.33;3.2125;0;0;0;0
39;E;T;48;4;63;1.340425532;4.4;84.88;10.19;54.55;20.23;4.17;4.17;2.08;0;0;31.25;0;8.33;0;10.42;0;-12.5;3.049411765;2.083333333;0;0;0
39;G;T;34;3;46;1.352941176;5.3;76.93;22.63;46.57;20.23;2.94;2.94;5.88;2.94;0;14.71;0;2.94;5.88;8.82;5.88;5.87;3.067857143;0;0;0;0
39;M;F;20;2;31;1.55;7.2;61.33;69.05;63.35;99;10;0;5;0;5;15;0;0;0;25;0;20;2.85125;0;5;0;0
39;C;T;24;2;32;1.391304348;5.4;76.72;26.1;3.81;83;4.17;0;4.17;8.33;0;12.5;0;4.17;0;0;0;-8.33;3.116666667;0;0;0;0
40;A;F;49;4;65;1.326530612;4.5;84.37;22.49;1.55;4.4;2.04;4.08;2.04;12.24;0;26.53;0;2.04;6.12;4.08;0;-16.33;2.8925;0;0;0;0
40;E;T;68;3;92;1.352941176;9.8;65.35;64.21;36.2;1.85;1.47;4.41;1.47;4.41;0;16.18;0;2.94;2.94;5.88;2.94;-0.01;2.759545455;0;0;0;0
40;G;T;69;3;92;1.373134328;9.6;65.76;79.28;99;95.08;5.8;0;8.7;2.9;0;13.04;0;5.8;0;20.29;2.9;15.95;2.950344828;2.898550725;0;0;0
40;M;F;51;2;72;1.411764706;10.9;62.51;83.1;83.69;80.19;3.92;0;0;3.92;0;15.69;0;0;9.8;19.6;1.96;9.79;2.882631579;0;0;0;0
40;C;T;75;3;105;1.458333333;11.5;55.58;22.17;63.35;62.2;5.33;2.67;4;6.67;0;21.33;0;8;1.33;6.67;2.67;-3.99;3.058421053;0;0;0;0
41;A;F;8;1;13;1.625;6.4;63.36;26.1;15.38;1;0;12.5;0;0;0;37.5;0;0;0;12.5;0;-12.5;2.323333333;0;0;0;0
41;E;T;70;3;105;1.52173913;11.1;56.59;21.11;7.03;7.42;0;1.43;1.43;2.86;2.86;24.29;0;0;5.71;7.15;2.86;-12.85;2.790714286;0;0;0;0
41;G;T;54;2;71;1.314814815;10.3;69.45;71.02;1;20.23;0;0;1.85;1.85;1.85;22.22;0;3.7;0;3.7;0;-18.52;2.480714286;0;0;0;1.851851852
41;M;F;17;1;24;1.5;8.4;63.7;89.52;1.39;20.23;0;0;0;0;0;17.65;0;5.88;0;0;0;-17.65;2.80875;0;5.882352941;0;0
41;C;T;25;1;31;1.291666667;9.1;72.5;1.9;1;81.12;4;0;0;4;8;16;0;4;0;0;0;-12;2.865;0;0;0;0
42;A;F;47;5;66;1.5;5.5;71;86.31;4.07;1;0;6.38;0;6.38;2.13;8.51;0;0;4.26;10.64;4.26;12.77;3.392;0;0;0;0
42;E;T;61;5;73;1.25862069;4.3;85.08;10.94;61.1;1.32;1.64;4.92;3.28;4.92;0;24.59;0;4.92;1.64;13.12;0;-4.91;2.8955;0;0;0;0
42;G;T;73;4;115;1.642857143;10.1;53.71;15.16;14.66;82.37;5.48;1.37;2.74;2.74;0;13.7;0;6.85;1.37;4.11;0;-2.74;2.6875;0;0;0;0
42;M;F;42;4;66;1.571428571;7.4;60.82;89.52;39.59;20.23;2.38;2.38;0;0;0;9.52;0;2.38;4.76;14.28;0;9.52;3.2175;0;0;0;0
42;C;T;69;4;104;1.552238806;9.8;54.42;76;4.38;20.23;2.9;2.9;1.45;5.8;4.35;13.04;0;0;1.45;2.9;1.45;-2.89;3.069393939;0;0;0;0
43;A;F;81;5;106;1.308641975;6.1;80.41;51.55;2.63;1;1.23;7.41;1.23;9.88;0;12.35;0;2.47;1.23;7.4;0;3.69;2.996086957;0;1.234567901;0;0
43;E;T;60;4;78;1.322033898;5.5;81.83;30.37;28.56;1.23;0;3.33;0;6.67;0;25;0;0;6.67;8.33;1.67;-11.67;2.9545;0;0;0;0
43;G;T;78;5;118;1.512820513;8.2;64.1;68.35;11.63;8.34;0;1.28;0;3.85;0;24.36;0;0;1.28;10.26;0;-12.82;2.7252;0;1.282051282;0;0
43;M;F;74;5;105;1.458333333;7.7;65.32;66.85;13.97;20.23;1.35;1.35;1.35;4.05;1.35;10.81;0;6.76;0;12.16;0;4.05;2.7916;0;2.702702703;0;0
43;C;T;58;5;83;1.431034483;5.5;76.62;47.93;1;1;0;5.17;1.72;5.17;0;20.69;0;0;3.45;6.89;0;-8.63;3.178846154;0;1.724137931;0;0
44;A;F;45;4;54;1.2;3;93.85;22.17;1;20.23;2.22;2.22;2.22;4.44;0;26.67;0;0;6.67;4.44;0;-17.79;3.221666667;0;0;0;0
44;E;T;33;5;51;1.545454545;4.7;73.24;20.83;1;1;3.03;18.18;3.03;6.06;0;18.18;0;0;3.03;9.09;0;12.12;2.8825;0;0;0;0
44;G;T;40;4;52;1.3;3.7;86.71;39.7;7.03;2.86;0;2.5;0;2.5;0;17.5;0;2.5;0;12.5;0;-2.5;3.019090909;0;0;0;0
44;M;F;38;4;56;1.473684211;5.8;70.29;52.34;1;61.63;5.26;2.63;0;0;0;26.32;0;0;7.89;2.63;2.63;-13.17;3.112666667;0;0;0;0
44;C;T;37;4;48;1.297297297;3.4;87.42;35.05;73.75;20.23;0;0;0;2.7;2.7;27.03;0;0;0;16.22;0;-10.81;3.423846154;0;0;0;0
45;A;F;31;1;41;1.322580645;11.8;65.39;77.83;58.85;1;3.23;19.35;3.23;9.68;0;9.68;0;0;0;12.91;0;25.81;3.387142857;0;0;0;0
45;E;T;43;3;68;1.581395349;8.9;56.96;11.27;5.5;3.38;0;2.33;2.33;4.65;0;20.93;0;2.33;4.65;2.33;0;-16.27;2.7925;0;0;0;0
45;G;T;38;2;59;1.594594595;10.5;52.7;85.45;8.42;20.23;0;0;0;5.26;0;13.16;0;2.63;2.63;2.63;0;-10.53;2.88875;0;0;0;0
45;M;F;22;2;35;1.590909091;7.6;60.31;20.83;79.84;86.79;9.09;4.55;0;0;0;18.18;0;9.09;9.09;13.64;0;9.1;2.619;0;0;0;0
45;C;T;34;2;54;1.588235294;9.9;54.22;16.49;1;95.42;8.82;2.94;0;5.88;2.94;8.82;0;0;0;0;0;2.94;2.859444444;0;0;0;0
46;A;F;32;4;46;1.4375;4.1;80.28;43.4;1.63;1;0;25;3.13;12.5;0;12.5;0;0;0;9.38;0;21.88;3.2;0;0;0;0
46;E;T;60;4;80;1.333333333;5.6;81.63;30.37;12.08;45.29;5;3.33;0;3.33;3.33;20;0;5;3.33;8.33;3.34;0;2.718076923;0;0;0;0
46;G;T;44;4;64;1.488372093;6.3;68.97;16.24;66.42;55.62;2.27;0;2.27;9.09;0;27.27;0;4.55;2.27;4.54;2.27;-18.19;2.403888889;0;0;0;0
46;M;F;35;4;47;1.342857143;3.2;87.92;31.66;63.35;1.98;2.86;5.71;0;5.71;0;8.57;0;0;2.86;22.86;0;22.86;3.220833333;0;0;0;0
46;C;T;32;4;45;1.40625;4.1;80.28;26.1;15.38;69.4;3.13;0;3.13;6.25;3.13;15.63;0;6.25;0;0;3.13;-9.37;2.756923077;0;0;0;0
47;A;F;54;2;88;1.62962963;13.8;44.07;66.04;2.63;1;0;7.41;0;3.7;3.7;16.67;0;0;5.56;3.7;0;-5.56;2.677777778;0;0;0;0
47;E;T;49;3;74;1.574468085;9.4;55.54;86.45;3.57;20.23;0;0;0;10.2;0;12.24;0;2.04;4.08;6.12;0;-4.08;2.601428571;0;0;0;0
47;G;T;89;4;143;1.606741573;12;48.84;87.9;10.59;36.25;3.37;2.25;3.37;7.87;3.37;11.24;0;1.12;1.12;4.5;0;-1.12;2.731666667;0;0;0;0
47;M;F;55;3;92;1.672727273;11.6;44.44;86.82;16.38;93.39;5.45;0;0;3.64;0;18.18;0;1.82;0;10.91;1.82;0;2.888;0;1.818181818;0;0
47;C;T;58;3;93;1.603448276;10.8;51.89;86.97;1;46.24;1.72;0;0;6.9;0;18.97;0;1.72;0;1.72;0;-15.53;2.94;0;0;0;0
48;A;F;53;6;68;1.307692308;3.1;88.02;65.45;2.78;20.23;1.89;1.89;0;9.43;0;15.09;0;0;7.55;5.66;0;-5.66;3.042352941;0;0;0;0
48;E;T;85;6;118;1.388235294;6.5;73.98;57.35;88.39;3.29;1.18;3.53;0;5.88;0;28.24;0;4.71;2.35;12.94;1.18;-9.41;2.829117647;0;0;0;0
48;G;T;87;6;125;1.436781609;6.6;73.68;74.08;60.18;56.07;3.45;1.15;1.15;6.9;0;12.64;0;5.75;0;9.2;0;1.16;2.845357143;0;0;0;2.298850575
48;M;F;75;8;92;1.243243243;2.2;95.88;39.7;13.33;81.12;5.33;1.33;1.33;4;0;12;0;4;4;9.33;0;4;2.822592593;0;0;0;0
48;C;T;58;5;81;1.446428571;5.3;77.03;47.93;43.66;1.05;0;3.45;1.72;3.45;0;22.41;0;5.17;1.72;8.62;1.72;-8.62;2.8555;0;0;0;0
49;A;F;35;3;50;1.428571429;5.5;76.52;85.07;24.32;1;5.71;14.29;2.86;2.86;0;14.29;0;0;0;14.29;2.86;22.86;3.266153846;0;0;0;0
49;E;T;75;6;90;1.2;3.4;92.63;32.18;26.54;20.23;2.67;2.67;17.33;2.67;1.33;13.33;0;6.67;1.33;9.34;2.67;4.01;2.844545455;0;0;0;0
49;G;T;56;4;77;1.375;6.4;74.19;51.48;8.95;1;0;3.57;0;5.36;0;19.64;0;0;7.14;5.36;0;-10.71;3.11;0;0;0;0
49;M;F;40;4;51;1.275;3.7;86.71;47.15;1;99;7.5;0;5;7.5;0;17.5;0;0;5;5;0;-5;3.534705882;0;0;0;0
49;C;T;92;7;126;1.369565217;6;75.1;9.71;89.39;20.23;2.17;2.17;2.17;5.43;2.17;22.83;0;7.61;0;6.52;2.18;-9.78;2.842;0;0;0;0
50;A;F;49;3;66;1.346938776;6.1;80.31;73.79;3.57;1;0;8.16;2.04;4.08;0;26.53;0;0;4.08;2.04;0;-16.33;3.259411765;0;0;0;0
50;E;T;81;3;111;1.3875;11.3;61.29;36.86;61.67;8.65;1.23;2.47;2.47;6.17;2.47;29.63;0;0;4.94;11.11;1.23;-13.59;2.734166667;0;0;0;0
50;G;T;75;5;111;1.520547945;7.8;65.12;47.65;8.82;39.67;1.33;0;1.33;6.67;1.33;18.67;0;0;4;4;0;-13.34;2.908076923;0;1.333333333;0;1.333333333
50;M;F;70;5;88;1.313432836;5;83.25;61.07;1;41.28;2.86;1.43;1.43;4.29;2.86;11.43;0;5.72;5.71;2.86;2.86;-1.42;3.272592593;0;1.428571429;0;1.428571429
50;C;T;142;6;210;1.478873239;11.4;55.88;78.19;40.42;7.6;1.4;2.8;2.1;2.1;0;19.58;0;1.4;2.1;10.49;1.4;-3.49;3.041864407;0.704225352;0.704225352;0;0
51;A;F;75;5;94;1.27027027;5.5;81.83;16.64;13.33;1;0;6.67;1.33;5.33;1.33;10.67;0;0;10.66;10.67;0;6.67;3.374090909;1.333333333;0;0;1.333333333
51;E;T;51;5;65;1.274509804;3.7;86.5;40.88;46.57;4.72;1.96;3.92;0;1.96;1.96;31.37;0;5.88;1.96;7.84;0;-17.65;2.990526316;5.882352941;0;0;0
51;G;T;50;5;65;1.326530612;3.6;86.91;51.7;22.74;50.98;4;2;0;4;0;16;0;4;2;8;0;-2;2.988333333;0;0;0;0
51;M;F;42;5;54;1.285714286;3;88.33;7.34;12.96;20.23;2.38;2.38;0;9.52;0;14.29;0;7.14;9.52;11.9;0;2.37;3.481538462;0;0;0;2.380952381
51;C;T;53;5;66;1.245283019;2.7;94.56;22.75;68.36;20.23;1.89;1.89;0;1.89;0;22.64;0;3.77;0;9.43;1.89;-7.55;3.322;0;0;0;0
52;A;F;14;2;19;1.461538462;4.6;73.34;89.52;72.58;20.23;7.14;7.14;14.29;7.14;0;14.29;0;0;0;14.29;0;14.29;2.652;7.142857143;0;0;0
52;E;T;66;4;94;1.446153846;7.3;71.85;45.12;61.28;1.71;1.52;4.55;0;7.58;4.55;21.21;0;6.06;3.03;4.55;1.52;-9.08;2.71173913;0;0;0;0
52;G;T;47;4;62;1.347826087;4.2;85.18;24.81;8.74;99;10.64;2.13;0;4.26;0;14.89;0;2.13;2.13;2.13;0;0.01;2.624;0;0;0;2.127659574
52;M;F;24;3;42;1.75;8.8;46.44;49.68;15.38;99;8.33;0;0;12.5;0;12.5;0;4.17;0;12.5;0;8.33;2.888888889;0;0;0;0
52;C;T;39;3;48;1.263157895;4.7;83.96;18.87;2.93;20.23;0;0;2.56;5.13;0;15.38;0;0;0;10.25;0;-5.13;3.06;0;0;0;0
53;A;F;38;3;46;1.314285714;4.3;84.98;22.98;3.19;1;0;10.53;0;7.89;0;21.05;0;0;5.26;7.89;0;-2.63;3.305454545;0;0;0;0
53;E;T;65;4;84;1.292307692;6.1;80.31;14.06;41.41;68.66;4.62;1.54;0;7.69;1.54;20;0;1.54;9.24;10.77;1.54;-1.54;2.585;0;0;0;0
53;G;T;62;4;85;1.393442623;6.9;72.87;51.31;47.26;44.38;6.45;4.84;3.23;4.84;0;14.52;0;4.84;1.61;8.07;0;4.84;2.5225;0;1.612903226;0;0
53;M;F;40;4;53;1.358974359;4.8;78.45;54.7;2.73;1;2.5;7.5;0;2.5;2.5;5;0;5;5;10;0;15;3.144375;0;0;0;0
53;C;T;75;4;110;1.486486486;9.3;61.16;97.47;44.33;1;1.33;5.33;9.33;5.33;0;13.33;0;0;1.33;14.67;1.33;9.34;2.944333333;0;0;0;1.333333333
54;A;F;49;3;67;1.425531915;7.1;72.46;18.12;3.57;1;4.08;10.2;2.04;8.16;0;24.49;0;0;2.04;12.24;0;2.04;3.300769231;0;0;0;0
54;E;T;46;3;82;1.782608696;11.6;39.03;60.52;1.81;3.88;2.17;4.35;0;2.17;0;23.91;0;0;4.35;8.69;0;-6.52;2.911111111;0;0;0;0
54;G;T;53;3;84;1.615384615;10;53.92;60.04;5.76;20.23;1.89;1.89;3.77;3.77;0;15.09;0;0;0;5.66;1.89;-3.77;2.940434783;0;1.886792453;0;0
54;M;F;93;5;126;1.4;8;70.13;54.55;35.88;20.23;1.08;1.08;3.23;2.15;0;15.05;0;3.23;3.23;17.2;2.15;6.45;2.915;0;0;0;0
54;C;T;64;3;98;1.53125;10.4;58.32;62.1;32.54;43.51;4.69;3.13;6.25;4.69;0;7.81;0;1.56;0;12.5;1.56;14.06;3.034814815;0;1.5625;0;0
55;A;F;67;4;84;1.272727273;6.2;80.11;45.91;2.69;20.23;0;0;0;5.97;0;19.4;0;0;8.96;10.45;0;-8.95;3.376;0;0;0;0
55;E;T;63;5;80;1.26984127;4.7;84.07;37.85;24.32;1;4.76;9.52;1.59;3.17;0;19.05;0;1.59;7.93;12.7;3.17;11.11;2.635909091;4.761904762;0;0;0
55;G;T;47;4;65;1.382978723;5.5;76.42;6.86;99;20.23;4.26;4.26;4.26;8.51;0;23.4;0;6.38;0;4.26;0;-10.63;2.71125;0;0;0;2.127659574
55;M;F;46;6;64;1.391304348;3.9;80.58;47.48;44.75;97.48;8.7;2.17;0;0;0;8.7;0;10.87;10.87;15.22;0;17.39;3.07375;0;0;0;0
55;C;T;52;6;84;1.615384615;6.7;62.64;26.1;19.9;94.96;5.77;0;1.92;5.77;0;19.23;0;0;3.85;9.61;0;-3.85;2.772916667;0;0;0;0
56;A;F;79;4;91;1.166666667;6.2;85.52;50.32;1;1;0;3.8;0;7.59;1.27;13.92;0;1.27;7.59;3.8;0;-6.32;3.346315789;0;0;0;0
56;E;T;70;7;87;1.298507463;3.5;87.11;8.96;80.49;1;1.43;7.14;0;2.86;2.86;18.57;0;8.57;0;11.43;1.43;2.86;3.0855;0;0;0;0
56;G;T;68;5;88;1.353846154;6;75.2;9.55;96.24;1;1.47;5.88;0;10.29;1.47;11.76;0;13.24;2.94;8.82;1.47;5.88;2.375789474;0;0;0;0
56;M;F;62;5;80;1.290322581;4.6;84.27;17.22;79.1;99;9.68;1.61;3.23;9.68;0;8.06;0;8.06;6.45;20.97;0;24.2;2.9975;0;1.612903226;0;0
56;C;T;70;5;90;1.304347826;5.1;82.85;24.37;11.24;41.28;1.43;0;5.71;8.57;0;18.57;0;2.86;1.43;8.57;2.86;-5.71;2.94;0;0;0;0
57;A;F;36;4;46;1.352941176;4.2;79.77;58.02;59.49;20.23;0;0;2.78;5.56;0;13.89;0;16.67;0;0;0;-13.89;3.236363636;0;0;0;0
57;E;T;54;4;60;1.153846154;3.6;92.12;38.62;99;20.23;0;0;0;0;0;16.67;0;16.66;1.85;12.96;0;-3.71;3.047333333;0;0;0;0
57;G;T;51;4;76;1.583333333;8;59.3;52.65;60.65;1;0;3.92;1.96;3.92;0;11.76;0;1.96;1.96;15.68;0;7.84;2.511875;0;1.960784314;0;0
57;M;F;22;3;27;1.285714286;2.5;89.75;1;1;20.23;0;0;0;4.55;0;4.55;0;4.55;18.19;0;0;-4.55;2.913333333;0;0;0;0
57;C;T;54;3;74;1.450980392;8.7;62.68;7.9;86.01;20.23;1.85;1.85;0;3.7;0;24.07;0;7.41;5.56;9.26;0;-11.11;3.35;0;0;0;0
58;A;F;44;4;63;1.431818182;5.2;77.23;26.1;1;1;0;13.64;0;9.09;0;15.91;0;0;0;6.82;0;4.55;3.339411765;0;0;0;0
58;E;T;42;4;59;1.404761905;5;77.74;23.27;24.32;98.65;9.52;2.38;2.38;7.14;0;16.67;0;4.76;4.76;2.38;2.38;-0.01;2.680588235;0;0;0;0
58;G;T;57;4;81;1.421052632;6.5;73.88;72.25;45.82;46.76;1.75;0;0;5.26;0;22.81;0;3.51;3.51;3.51;1.75;-15.8;2.746956522;0;0;0;0
58;M;F;54;4;69;1.301886792;4.9;83.36;10.19;10.18;20.23;5.56;5.56;0;5.56;0;24.07;0;11.11;3.7;14.81;0;1.85;2.747647059;0;0;0;0
58;C;T;43;6;66;1.534883721;4.9;72.63;24.69;11.94;3.38;0;2.33;4.65;6.98;0;13.95;0;2.33;0;6.99;0;-4.63;3.25875;0;0;0;0
59;A;F;109;8;145;1.380952381;6;75.1;39.16;1;1;0;4.59;4.59;5.5;1.83;26.61;0.92;0.92;4.59;8.25;0;-13.77;3.056551724;0;0;0;0
59;E;T;67;5;106;1.582089552;8.5;57.87;78.91;78.08;1;0;5.97;1.49;8.96;0;11.94;0;0;2.99;13.43;0;7.46;2.671428571;0;0;0;0
59;G;T;110;8;144;1.333333333;5;83.15;27.25;12.64;20.23;1.82;1.82;2.73;5.45;1.82;22.73;0;1.82;3.64;10;0;-9.09;3.031034483;0;0;0;0.909090909
59;M;F;119;9;142;1.234782609;3.6;92.32;32.12;58.66;31.82;2.52;1.68;0.84;3.36;3.36;9.24;0;10.08;5.04;19.33;1.68;15.97;3.02625;0;0;0;0
59;C;T;104;6;156;1.56;9.8;54.52;53.56;6.15;65.7;3.85;0.96;5.77;2.88;0;20.19;0;0;0;5.77;0.96;-8.65;2.929230769;0;0;0;0.961538462
60;A;F;34;4;51;1.5;5.4;71.31;37.99;26.78;20.23;2.94;2.94;0;11.76;0;26.47;0;0;0;8.82;2.94;-8.83;2.519166667;0;0;0;0
60;E;T;63;6;95;1.557377049;7.3;61.12;42.52;16.25;1.48;1.59;4.76;0;4.76;0;17.46;0;1.59;3.17;9.52;0;-1.59;2.690869565;0;0;0;0
60;G;T;55;4;83;1.509090909;7.5;65.93;80;16.38;76.62;3.64;0;1.82;3.64;0;14.55;0;1.82;0;5.45;0;-5.46;2.5255;0;0;0;0
60;M;F;43;6;57;1.325581395;2.6;89.55;57.83;1;56.53;2.33;0;2.33;2.33;0;11.63;0;4.65;4.66;9.3;0;0;3.0925;0;2.325581395;0;0
60;C;T;85;6;124;1.476190476;7.6;65.73;79.1;38.22;20.23;1.18;1.18;4.71;5.88;0;16.47;0;2.36;1.18;11.76;1.18;-1.18;2.762;0;1.176470588;1.176470588;0
61;A;F;37;3;49;1.324324324;4.5;84.37;85.33;36.48;1;2.7;10.81;5.41;8.11;5.41;16.22;0;0;5.41;10.81;0;8.1;3.18;0;0;0;0
61;E;T;54;4;74;1.396226415;6.1;74.9;23.88;52.89;77.5;7.41;3.7;0;12.96;0;20.37;0;1.85;5.56;7.4;3.7;1.84;2.829;0;0;0;0
